Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,season_end,position,off_score,def_score,score,label_off,label_def,label_overall,label
12603,Alperen Sengun,HOU,20.0,210.82,110.222856,,Turkey,2021,1,16,75,14.8,9.0,3.9,-7.8,0.107,0.204,0.211,0.599,0.1989999999999999,2022-23,2023,C,0.8057649747426031,1.155386189555042,0.9805755821488225,1,1,1,1
11257,Jeremiah Martin,CLE,25.0,187.96,83.91452,Memphis,USA,Undrafted,Undrafted,Undrafted,9,2.4,0.8,0.4,-16.7,0.021,0.065,0.22,0.313,0.091,2020-21,2021,PG,-0.9741522776759359,-1.2110002927675567,-1.0925762852217464,0,0,0,0
12487,Donovan Mitchell,CLE,26.0,185.42,97.52228,Louisville,USA,2017,1,13,68,28.3,4.3,4.4,5.9,0.027,0.0969999999999999,0.31,0.614,0.205,2022-23,2023,PG,1.698571280947939,-0.7400881032396747,0.47924158885413215,1,0,0,0
12687,Justise Winslow,POR,27.0,198.12,100.697424,Duke,USA,2015,1,10,29,6.8,5.0,3.4,-2.6,0.062,0.123,0.139,0.466,0.177,2022-23,2023,SF,-0.11170320968561712,-0.1027095365727427,-0.10720637312917991,0,0,0,0
12817,Joshua Primo,SAS,20.0,198.12,85.728888,Alabama,Canada,2021,1,12,4,7.0,3.3,4.5,1.7,0.019,0.113,0.173,0.467,0.237,2022-23,2023,SF,0.07007710417823076,-0.463522453509561,-0.19672267466566512,0,0,0,0
11471,Yogi Ferrell,LAC,28.0,182.88,80.73937600000001,Indiana,USA,Undrafted,Undrafted,Undrafted,10,5.6,1.9,2.2,-0.4,0.034,0.095,0.193,0.4589999999999999,0.2289999999999999,2020-21,2021,PG,-0.31434339933063593,-1.1279298280560024,-0.7211366136933192,0,0,0,0
12457,Thomas Bryant,DEN,25.0,208.28,112.490816,Indiana,USA,2017,2,42,59,9.8,5.7,0.5,-4.7,0.081,0.223,0.181,0.682,0.042,2022-23,2023,PF,0.06476104438646137,1.3029800617998708,0.6838705530931661,0,1,1,1
10443,Wade Baldwin IV,POR,23.0,193.04,90.7184,Vanderbilt,USA,2016,1,17,16,1.9,0.9,0.8,-36.8,0.018,0.123,0.2269999999999999,0.396,0.24,2018-19,2019,SG,-0.7938747788978104,-0.4181654272680714,-0.6060201030829409,0,0,0,0
12825,Jayson Tatum,BOS,25.0,203.2,95.25432,Duke,USA,2017,1,3,74,30.1,8.8,4.6,8.5,0.0289999999999999,0.2,0.319,0.607,0.205,2022-23,2023,SF,1.8331436933834413,0.6453491345864548,1.2392464139849482,1,0,1,1
11751,Gabriel Deck,OKC,27.0,198.12,104.779752,,Argentina,Undrafted,Undrafted,Undrafted,7,2.6,0.9,0.7,-13.6,0.017,0.077,0.119,0.643,0.147,2021-22,2022,SF,-0.5551225676784924,-0.4532452261381264,-0.5041838969083094,0,0,0,0
12559,Gabe York,IND,29.0,190.5,86.18248,Arizona,USA,Undrafted,Undrafted,Undrafted,3,8.0,2.0,1.7,17.4,0.0,0.094,0.173,0.5479999999999999,0.109,2022-23,2023,SG,-0.1967184492843855,-0.8349373955953014,-0.5158279224398434,0,0,0,0
